Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J B Books Sellers & Distributors	450.00	770	0.0	1.0	4	81%	0	0	0
Zamzam Book stall	600.00	21	150.0	1.3333	4	67%	0	0	0
Cloudtail India	619.00	1,299,263	169.0	1.3756	4.5	92%	1	1	1
uRead-Store	706.00	25,140	256.0	1.5689	4.5	92%	1	0	0
O_Store	651.90	593	201.9	1.4487	4.5	87%	0	0	0
Rama BOOKS	714.00	6	264.0	1.5867	3.5	67%	0	0	0
Bookshelff	750.00	72	300.0	1.6667	4	82%	0	0	0
MK BOOKS INDIA	850.00	2,248	400.0	1.8889	2.5	34%	0	0	0
Sunrise Book store	733.00	1,358	283.0	1.6289	3.5	61%	0	0	0
Kushii Radiance Bookshop	765.00	63	315.0	1.7	4.5	84%	0	0	0
BooksRaja	764.00	171	314.0	1.6978	4.5	85%	0	0	0
BOOK CENTRE	843.00	862	393.0	1.8733	4	81%	0	0	0
Booksmandi	808.00	2,531	358.0	1.7956	4.5	89%	0	0	0
Ebookstore	940.00	522	490.0	2.0889	4.5	85%	0	0	0
Manila Books Services	850.00	13	400.0	1.8889	4.5	92%	0	0	0
Books-a-zillion	850.00	89	400.0	1.8889	4	82%	0	0	0
ET Book Distributor	850.00		400.0	1.8889			0	0	0
The Grand_Store	870.00	10	420.0	1.9333	3	50%	0	0	0
ASIAN TREASURES	1016.00	18	566.0	2.2578	4.5	94%	0	0	0
SAI BOOKS	841.00	181	391.0	1.8689	3	46%	0	0	0
Books-a-zillion	850.00	89	400.0	1.8889	4	82%	0	0	0
SAI BOOKS	841.00	181	391.0	1.8689	3	46%	0	0	0
Book eHub	1143.00	32	693.0	2.54	4	72%	0	0	0
Speedy_Books	1247.00	490	797.0	2.7711	4.5	81%	0	0	0
